s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.135,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.136,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.137,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.138,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.139,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.14,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.141,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.142,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.143,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.144,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.145,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.146,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.147,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.148,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.149,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.15,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.151,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.152,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.153,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.154,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1327158203,0.155,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.156,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.157,1
0.4640625,0.3609375,0.3609375,0.3609375,0.3609375,0.4640625,0.3609375,0.3609375,0.1000574219,0.158,1
