s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,angle,time,session
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.927,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.928,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.929,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.93,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.931,1
0.812109375,0.476953125,1.134375,0.528515625,1.688671875,2.049609375,0.3609375,0.915234375,1.504368555,1.932,1
0.812109375,0.476953125,1.147265625,0.528515625,1.662890625,2.08828125,0.3609375,0.915234375,1.471710156,1.933,1
0.812109375,0.476953125,1.147265625,0.528515625,1.662890625,2.08828125,0.3609375,0.915234375,1.471710156,1.934,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.935,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.936,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.937,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.938,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.939,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.94,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.941,1
0.812109375,0.476953125,1.147265625,0.528515625,1.65,2.08828125,0.3609375,0.915234375,1.471710156,1.942,1
0.825,0.476953125,1.147265625,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.943,1
0.812109375,0.476953125,1.147265625,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.944,1
0.812109375,0.476953125,1.147265625,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.945,1
0.812109375,0.476953125,1.147265625,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.946,1
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.947,1
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.948,1
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.949,1
0.812109375,0.476953125,1.134375,0.528515625,1.611328125,2.08828125,0.3609375,0.928125,1.504368555,1.95,1
